"Familia","Binomio","N. Fontes","Flora e Funga do Brasil, 2014","Cardoso et all, 2017","Arieira et all, 2021","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_searchNotes","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_scientificName","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_scientificNamewithoutAuthorship","fb2020_searchNotes","categoria_Ameaca_Portaria_443"
"Fabaceae","Entada polystachya",2,1,,1,2789484,"Species","Accepted","Fabaceae","Entada polystachya","(L.) DC.",2789484,"Y","Entada polystachya",,,,"Accepted",22958,,"Entada polystachya (L.) DC.","ESPECIE","(L.) DC.","NOME_ACEITO","NOME_CORRETO","Entada polystachya","NOME_ACEITO",
"Fabaceae","Entada simplicata",1,1,,,2913795,"Species","Accepted","Fabaceae","Entada simplicata","(Barneby) Sch.Rodr. & A.S.Flores",2913795,"Y","Entada simplicata",,,,"Accepted",610824,,"Entada simplicata (Barneby) Sch.Rodr. & A.S.Flores","ESPECIE","(Barneby) Sch.Rodr. & A.S.Flores","NOME_ACEITO","NOME_CORRETO","Entada simplicata","NOME_ACEITO",
"Fabaceae","Enterolobium barinense",1,,,1,2789586,"Species","Accepted","Fabaceae","Enterolobium barinense","L.Cárdenas & H.Rodr.-Carr.",2789586,"Y","Enterolobium barinense",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Enterolobium barnebianum",2,1,,1,2789587,"Species","Accepted","Fabaceae","Enterolobium barnebianum","Mesquita & M.F.Silva",2789587,"Y","Enterolobium barnebianum",,,,"Accepted",22962,,"Enterolobium barnebianum Mesquita & M.F.Silva","ESPECIE","Mesquita & M.F.Silva","NOME_ACEITO","NOME_CORRETO","Enterolobium barnebianum","NOME_ACEITO",
"Fabaceae","Enterolobium contortisiliquum",1,,,1,2789589,"Species","Accepted","Fabaceae","Enterolobium contortisiliquum","(Vell.) Morong",2789589,"Y","Enterolobium contortisiliquum",,,,"Accepted",83154,,"Enterolobium contortisiliquum (Vell.) Morong","ESPECIE","(Vell.) Morong","NOME_ACEITO","NOME_CORRETO","Enterolobium contortisiliquum","NOME_ACEITO",
"Fabaceae","Enterolobium cyclocarpum",2,1,,1,2789590,"Species","Accepted","Fabaceae","Enterolobium cyclocarpum","(Jacq.) Griseb.",2789590,"Y","Enterolobium cyclocarpum",,,,"Accepted",83155,,"Enterolobium cyclocarpum (Jacq.) Griseb.","ESPECIE","(Jacq.) Griseb.","NOME_ACEITO","NOME_CORRETO","Enterolobium cyclocarpum","NOME_ACEITO",
"Fabaceae","Enterolobium gummiferum",2,1,,1,2789595,"Species","Accepted","Fabaceae","Enterolobium gummiferum","(Mart.) J.F.Macbr.",2789595,"Y","Enterolobium gummiferum",,,,"Accepted",83156,,"Enterolobium gummiferum (Mart.) J.F.Macbr.","ESPECIE","(Mart.) J.F.Macbr.","NOME_ACEITO","NOME_CORRETO","Enterolobium gummiferum","NOME_ACEITO",
"Fabaceae","Enterolobium maximum",2,1,,1,2789597,"Species","Accepted","Fabaceae","Enterolobium maximum","Ducke",2789597,"Y","Enterolobium maximum",,,,"Accepted",22963,,"Enterolobium maximum Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Enterolobium maximum","NOME_ACEITO",
"Fabaceae","Enterolobium oldemanii",1,,,1,3295596,"Species","Accepted","Fabaceae","Robrichia oldemanii","(Barneby & J.W.Grimes) A.R.M.Luz & E.R.Souza",3295596,"Y","Enterolobium oldemanii","Synonym","2789599","Barneby & J.W.Grimes","Updated",,,,,,,,,"Not found",
"Fabaceae","Enterolobium schomburgkii",2,1,,1,3295599,"Species","Accepted","Fabaceae","Robrichia schomburgkii","(Benth.) A.R.M.Luz & E.R.Souza",3295599,"Y","Enterolobium schomburgkii","Synonym","2789602","(Benth.) Benth.","Updated",22964,,"Enterolobium schomburgkii (Benth.) Benth.","ESPECIE","(Benth.) Benth.","NOME_ACEITO","NOME_CORRETO","Enterolobium schomburgkii","NOME_ACEITO",
"Fabaceae","Enterolobium timbouva",1,1,,,2789604,"Species","Accepted","Fabaceae","Enterolobium timbouva","Mart.",2789604,"Y","Enterolobium timbouva",,,,"Accepted",83158,,"Enterolobium timbouva Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Enterolobium timbouva","NOME_ACEITO",
"Fabaceae","Eperua banaensis",1,,,1,3243962,"Species","Accepted","Fabaceae","Eperua banaensis","G.A.Romero & Aymard",3243962,"Y","Eperua banaensis",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Eperua bijuga",2,1,,1,2789845,"Species","Accepted","Fabaceae","Eperua bijuga","Mart. ex Benth.",2789845,"Y","Eperua bijuga",,,,"Accepted",83159,,"Eperua bijuga Mart. ex Benth.","ESPECIE","Mart. ex Benth.","NOME_ACEITO","NOME_CORRETO","Eperua bijuga","NOME_ACEITO",
"Fabaceae","Eperua duckeana",2,1,,1,2789850,"Species","Accepted","Fabaceae","Eperua duckeana","R.S.Cowan",2789850,"Y","Eperua duckeana",,,,"Accepted",78697,,"Eperua duckeana R.S.Cowan","ESPECIE","R.S.Cowan","NOME_ACEITO","NOME_CORRETO","Eperua duckeana","NOME_ACEITO",
"Fabaceae","Eperua falcata",2,1,,1,2789851,"Species","Accepted","Fabaceae","Eperua falcata","Aubl.",2789851,"Y","Eperua falcata",,,,"Accepted",83162,,"Eperua falcata Aubl.","ESPECIE","Aubl.","NOME_ACEITO","NOME_CORRETO","Eperua falcata","NOME_ACEITO",
"Fabaceae","Eperua froesii",1,1,,,3304404,"Species","Accepted","Fabaceae","Eperua froesii","Fortes, Aymard, ter Steege & Mansano",3304404,"Y","Eperua froesii",,,,"Accepted",83171,,"Eperua froesii  Fortes, Aymard, ter Steege & Mansano","ESPECIE","Fortes, Aymard, ter Steege & Mansano","NOME_ACEITO","NOME_CORRETO","Eperua froesii","NOME_ACEITO",
"Fabaceae","Eperua glabra",2,1,,1,2789852,"Species","Accepted","Fabaceae","Eperua glabra","R.S.Cowan",2789852,"Y","Eperua glabra",,,,"Accepted",631229,,"Eperua glabra R.S. Cowan","ESPECIE","R.S. Cowan","NOME_ACEITO","NOME_CORRETO","Eperua glabra","NOME_ACEITO",
"Fabaceae","Eperua glabriflora",2,1,,1,2789853,"Species","Accepted","Fabaceae","Eperua glabriflora","(Ducke) R.S.Cowan",2789853,"Y","Eperua glabriflora",,,,"Accepted",78698,,"Eperua glabriflora (Ducke) R.S.Cowan","ESPECIE","(Ducke) R.S.Cowan","NOME_ACEITO","NOME_CORRETO","Eperua glabriflora","NOME_ACEITO",
"Fabaceae","Eperua grandiflora",2,1,,1,2789854,"Species","Accepted","Fabaceae","Eperua grandiflora","(Aubl.) Baill.",2789854,"Y","Eperua grandiflora",,,,"Accepted",83164,,"Eperua grandiflora (Aubl.) Benth.","ESPECIE","(Aubl.) Benth.","NOME_ACEITO","NOME_CORRETO","Eperua grandiflora","NOME_ACEITO",
"Fabaceae","Eperua jenmanii",2,1,,1,2789856,"Species","Accepted","Fabaceae","Eperua jenmanii","Oliv.",2789856,"Y","Eperua jenmanii",,,,"Accepted",83165,,"Eperua jenmanii Oliv.","ESPECIE","Oliv.","NOME_ACEITO","NOME_CORRETO","Eperua jenmanii","NOME_ACEITO",
"Fabaceae","Eperua leucantha",2,1,,1,2789859,"Species","Accepted","Fabaceae","Eperua leucantha","Benth.",2789859,"Y","Eperua leucantha",,,,"Accepted",83166,,"Eperua leucantha Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Eperua leucantha","NOME_ACEITO",
"Fabaceae","Eperua manausensis",1,1,,,3304334,"Species","Accepted","Fabaceae","Eperua manausensis","Fortes & Mansano",3304334,"Y","Eperua manausensis",,,,"Accepted",631231,,"Eperua manausensis Fortes & Mansano","ESPECIE","Fortes & Mansano","NOME_ACEITO","NOME_CORRETO","Eperua manausensis","NOME_ACEITO",
"Fabaceae","Eperua obtusata",1,,,1,2789860,"Species","Accepted","Fabaceae","Eperua obtusata","R.S.Cowan",2789860,"Y","Eperua obtusata",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Eperua oleifera",2,1,,1,2789861,"Species","Accepted","Fabaceae","Eperua oleifera","Ducke",2789861,"Y","Eperua oleifera",,,,"Accepted",78699,,"Eperua oleifera Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Eperua oleifera","NOME_ACEITO",
"Fabaceae","Eperua praesagata",1,,,1,2789863,"Species","Accepted","Fabaceae","Eperua praesagata","R.S.Cowan",2789863,"Y","Eperua praesagata",,,,"Accepted",631229,,"Eperua glabra R.S. Cowan","ESPECIE","R.S. Cowan","NOME_ACEITO","NOME_CORRETO","Eperua glabra","Updated",
"Fabaceae","Eperua purpurea",2,1,,1,2789864,"Species","Accepted","Fabaceae","Eperua purpurea","Benth.",2789864,"Y","Eperua purpurea",,,,"Accepted",78702,,"Eperua purpurea Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Eperua purpurea","NOME_ACEITO",
"Fabaceae","Eperua rubiginosa",1,,,1,2789866,"Species","Accepted","Fabaceae","Eperua rubiginosa","Miq.",2789866,"Y","Eperua rubiginosa",,,,"Accepted",83168,,"Eperua rubiginosa Miq.","ESPECIE","Miq.","NOME_ACEITO","NOME_CORRETO","Eperua rubiginosa","NOME_ACEITO",
"Fabaceae","Eperua schomburgkiana",1,,,1,2789868,"Species","Accepted","Fabaceae","Eperua schomburgkiana","Benth.",2789868,"Y","Eperua schomburgkiana",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Eperua venosa",1,,,1,2789870,"Species","Accepted","Fabaceae","Eperua venosa","R.S.Cowan",2789870,"Y","Eperua venosa",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina amazonica",1,,,1,2800770,"Species","Accepted","Fabaceae","Erythrina amazonica","Krukoff",2800770,"Y","Erythrina amazonica",,,,"Accepted",22966,,"Erythrina amazonica Krukoff","ESPECIE","Krukoff","NOME_ACEITO","NOME_CORRETO","Erythrina amazonica","NOME_ACEITO",
"Fabaceae","Erythrina berteroana",1,,,1,2800786,"Species","Accepted","Fabaceae","Erythrina berteroana","Urb.",2800786,"Y","Erythrina berteroana",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina dominguezii",1,,,1,2800951,"Species","Accepted","Fabaceae","Erythrina mulungu","Mart. ex Benth.",2800951,"Y","Erythrina dominguezii","Synonym","2800838","Hassl.","Updated",105155,,"Erythrina mulungu Mart.","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","Erythrina mulungu","Updated",
"Fabaceae","Erythrina falcata",1,1,,,2800852,"Species","Accepted","Fabaceae","Erythrina falcata","Benth.",2800852,"Y","Erythrina falcata",,,,"Accepted",29676,,"Erythrina falcata Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Erythrina falcata","NOME_ACEITO",
"Fabaceae","Erythrina fusca",2,1,,1,2800861,"Species","Accepted","Fabaceae","Erythrina fusca","Lour.",2800861,"Y","Erythrina fusca",,,,"Accepted",22967,,"Erythrina fusca Lour.","ESPECIE","Lour.","NOME_ACEITO","NOME_CORRETO","Erythrina fusca","NOME_ACEITO",
"Fabaceae","Erythrina mitis",1,,,1,2800944,"Species","Accepted","Fabaceae","Erythrina mitis","Jacq.",2800944,"Y","Erythrina mitis",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina peruviana",1,,,1,2800971,"Species","Accepted","Fabaceae","Erythrina peruviana","Krukoff",2800971,"Y","Erythrina peruviana",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina poeppigiana",2,1,,1,2800981,"Species","Accepted","Fabaceae","Erythrina poeppigiana","(Walp.) O.F.Cook",2800981,"Y","Erythrina poeppigiana",,,,"Accepted",22968,,"Erythrina poeppigiana (Walp.) O.F.Cook","ESPECIE","(Walp.) O.F.Cook","NOME_ACEITO","NOME_CORRETO","Erythrina poeppigiana","NOME_ACEITO",
"Fabaceae","Erythrina rubrinervia",1,,,1,2801003,"Species","Accepted","Fabaceae","Erythrina rubrinervia","Kunth",2801003,"Y","Erythrina rubrinervia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina schimpffii",1,,,1,2801009,"Species","Accepted","Fabaceae","Erythrina schimpffii","Diels",2801009,"Y","Erythrina schimpffii",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Erythrina similis",1,,,1,2801018,"Species","Accepted","Fabaceae","Erythrina similis","Krukoff",2801018,"Y","Erythrina similis",,,,"Accepted",105158,,"Erythrina similis Krukoff","ESPECIE","Krukoff","NOME_ACEITO","NOME_CORRETO","Erythrina similis","NOME_ACEITO",
"Fabaceae","Erythrina ulei",2,1,,1,2801049,"Species","Accepted","Fabaceae","Erythrina ulei","Harms",2801049,"Y","Erythrina ulei",,,,"Accepted",29678,,"Erythrina ulei Harms","ESPECIE","Harms","NOME_ACEITO","NOME_CORRETO","Erythrina ulei","NOME_ACEITO",
"Fabaceae","Erythrina velutina",1,,,1,2801054,"Species","Accepted","Fabaceae","Erythrina velutina","Willd.",2801054,"Y","Erythrina velutina",,,,"Accepted",29679,,"Erythrina velutina Willd.","ESPECIE","Willd.","NOME_ACEITO","NOME_CORRETO","Erythrina velutina","NOME_ACEITO",
"Fabaceae","Erythrina verna",2,1,,1,2801057,"Species","Accepted","Fabaceae","Erythrina verna","Vell.",2801057,"Y","Erythrina verna",,,,"Accepted",22969,,"Erythrina verna Vell.","ESPECIE","Vell.","NOME_ACEITO","NOME_CORRETO","Erythrina verna","NOME_ACEITO",
"Fabaceae","Exostyles amazonica",2,1,,1,2806317,"Species","Accepted","Fabaceae","Exostyles amazonica","Yakovlev",2806317,"Y","Exostyles amazonica",,,,"Accepted",103648,,"Exostyles amazonica Yakovlev","ESPECIE","Yakovlev","NOME_ACEITO","NOME_CORRETO","Exostyles amazonica","NOME_ACEITO",
"Fabaceae","Fissicalyx fendleri",2,1,,1,2813066,"Species","Accepted","Fabaceae","Fissicalyx fendleri","Benth.",2813066,"Y","Fissicalyx fendleri",,,,"Accepted",83180,,"Fissicalyx fendleri Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Fissicalyx fendleri","NOME_ACEITO",
"Fabaceae","Geoffroea spinosa",1,,,1,2822560,"Species","Accepted","Fabaceae","Geoffroea spinosa","Jacq.",2822560,"Y","Geoffroea spinosa","Illegitimate|Accepted","2822561|2822560","(Molina) De Moussay|Jacq.","Accepted among homonyms",18596,,"Geoffroea spinosa Jacq.","ESPECIE","Jacq.","NOME_ACEITO","NOME_CORRETO","Geoffroea spinosa","NOME_ACEITO",
"Fabaceae","Gliricidia sepium",1,1,,,2826605,"Species","Accepted","Fabaceae","Gliricidia sepium","(Jacq.) Kunth",2826605,"Y","Gliricidia sepium",,,,"Accepted",120375,,"Gliricidia sepium (Jacq.) Kunth ex Walp.","ESPECIE","(Jacq.) Kunth ex Walp.","NOME_ACEITO","NOME_CORRETO","Gliricidia sepium","NOME_ACEITO",
"Fabaceae","Guianodendron praeclarum",2,1,,1,2834801,"Species","Accepted","Fabaceae","Guianodendron praeclarum","(Sandwith) Sch.Rodr. & A.M.G.Azevedo",2834801,"Y","Guianodendron praeclarum",,,,"Accepted",109896,,"Guianodendron praeclarum (Sandwith) Sch.Rodr. & A.M.G.Azevedo","ESPECIE","(Sandwith) Sch.Rodr. & A.M.G.Azevedo","NOME_ACEITO","NOME_CORRETO","Guianodendron praeclarum","NOME_ACEITO",
"Fabaceae","Guibourtia hymenaeifolia",1,,,1,2834816,"Species","Accepted","Fabaceae","Guibourtia hymenaeifolia","(Moric.) J.Léonard",2834816,"Y","Guibourtia hymenaeifolia",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Guilandina bonduc",1,,,1,2834886,"Species","Accepted","Fabaceae","Guilandina bonduc","L.",2834886,"Y","Guilandina bonduc",,,,"Accepted",100887,,"Guilandina bonduc L.","ESPECIE","L.","NOME_ACEITO","NOME_CORRETO","Guilandina bonduc","NOME_ACEITO",
"Fabaceae","Guilandina major",1,,,1,2834901,"Species","Accepted","Fabaceae","Guilandina major","(Medik.) Small",2834901,"Y","Guilandina major",,,,"Accepted",109847,,"Guilandina major (DC.) Small","ESPECIE","(DC.) Small","NOME_ACEITO","NOME_CORRETO","Guilandina major","NOME_ACEITO",
"Fabaceae","Haematoxylum campechianum",1,,,1,2837501,"Species","Accepted","Fabaceae","Haematoxylum campechianum","L.",2837501,"Y","Haematoxylum campechianum",,,,"Accepted",582259,,"Haematoxylum campechianum L.","ESPECIE","L.","NOME_ACEITO","NOME_CORRETO","Haematoxylum campechianum","NOME_ACEITO",
"Fabaceae","Harleyodendron unifoliolatum",1,,,1,2839639,"Species","Accepted","Fabaceae","Harleyodendron unifoliolatum","R.S.Cowan",2839639,"Y","Harleyodendron unifoliolatum",,,,"Accepted",79075,,"Harleyodendron unifoliolatum R.S.Cowan","ESPECIE","R.S.Cowan","NOME_ACEITO","NOME_CORRETO","Harleyodendron unifoliolatum","NOME_ACEITO",
"Fabaceae","Heterostemon conjugatus",2,1,,1,2848555,"Species","Accepted","Fabaceae","Heterostemon conjugatus","Spruce ex Benth.",2848555,"Y","Heterostemon conjugatus",,,,"Accepted",78706,,"Heterostemon conjugatus Spruce ex Benth.","ESPECIE","Spruce ex Benth.","NOME_ACEITO","NOME_CORRETO","Heterostemon conjugatus","NOME_ACEITO",
"Fabaceae","Heterostemon ellipticus",2,1,,1,2848556,"Species","Accepted","Fabaceae","Heterostemon ellipticus","Mart. ex Benth.",2848556,"Y","Heterostemon ellipticus",,,,"Accepted",83183,,"Heterostemon ellipticus Mart. ex Benth.","ESPECIE","Mart. ex Benth.","NOME_ACEITO","NOME_CORRETO","Heterostemon ellipticus","NOME_ACEITO",
"Fabaceae","Heterostemon impar",2,1,,1,2848557,"Species","Accepted","Fabaceae","Heterostemon impar","Spruce ex Benth.",2848557,"Y","Heterostemon impar",,,,"Accepted",83184,,"Heterostemon impar Spruce ex Benth.","ESPECIE","Spruce ex Benth.","NOME_ACEITO","NOME_CORRETO","Heterostemon impar","NOME_ACEITO",
"Fabaceae","Heterostemon ingifolius",1,,,1,2848558,"Species","Accepted","Fabaceae","Heterostemon ingifolius","Sandwith",2848558,"Y","Heterostemon ingifolius",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Heterostemon mazarunensis",1,,,1,2848559,"Species","Accepted","Fabaceae","Heterostemon mazarunensis","Sandwith",2848559,"Y","Heterostemon mazarunensis",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Heterostemon mimosoides",2,1,,1,2848560,"Species","Accepted","Fabaceae","Heterostemon mimosoides","Desf.",2848560,"Y","Heterostemon mimosoides",,,,"Accepted",83185,,"Heterostemon mimosoides Desf.","ESPECIE","Desf.","NOME_ACEITO","NOME_CORRETO","Heterostemon mimosoides","NOME_ACEITO",
"Fabaceae","Heterostemon otophorus",1,,,1,2848565,"Species","Accepted","Fabaceae","Heterostemon otophorus","Sandwith",2848565,"Y","Heterostemon otophorus",,,,"Accepted",,,,,,,,,"Not found",
"Fabaceae","Holocalyx balansae",1,,,1,2852423,"Species","Accepted","Fabaceae","Holocalyx balansae","Micheli",2852423,"Y","Holocalyx balansae",,,,"Accepted",31005,,"Holocalyx balansae Micheli","ESPECIE","Micheli","NOME_ACEITO","NOME_CORRETO","Holocalyx balansae","NOME_ACEITO",
"Fabaceae","Hydrochorea corymbosa",2,1,,1,2855892,"Species","Accepted","Fabaceae","Hydrochorea corymbosa","(Rich.) Barneby & J.W.Grimes",2855892,"Y","Hydrochorea corymbosa",,,,"Accepted",22970,,"Hydrochorea corymbosa (Rich.) Barneby & J.W.Grimes","ESPECIE","(Rich.) Barneby & J.W.Grimes","NOME_ACEITO","NOME_CORRETO","Hydrochorea corymbosa","NOME_ACEITO",
"Fabaceae","Hydrochorea elegans",1,1,,,3291729,"Species","Accepted","Fabaceae","Hydrochorea elegans","(Ducke) M.V.B.Soares, Iganci & M.P.Morim",3291729,"Y","Hydrochorea elegans",,,,"Accepted",630684,,"Hydrochorea elegans (Ducke) M.V.B.Soares, Iganci & M.P.Morim","ESPECIE","(Ducke) M.V.B.Soares, Iganci & M.P.Morim","NOME_ACEITO",,"Hydrochorea elegans","NOME_ACEITO",
"Fabaceae","Hydrochorea gonggrijpii",2,1,,1,2855893,"Species","Accepted","Fabaceae","Hydrochorea gonggrijpii","(Kleinhoonte) Barneby & J.W.Grimes",2855893,"Y","Hydrochorea gonggrijpii",,,,"Accepted",83192,,"Hydrochorea gonggrijpii (Kleinhoonte) Barneby & J.W.Grimes","ESPECIE","(Kleinhoonte) Barneby & J.W.Grimes","NOME_ACEITO","NOME_CORRETO","Hydrochorea gonggrijpii","NOME_ACEITO",
"Fabaceae","Hydrochorea marginata",2,1,,1,2855894,"Species","Accepted","Fabaceae","Hydrochorea marginata","(Spruce ex Benth.) Barneby & J.W.Grimes",2855894,"Y","Hydrochorea marginata",,,,"Accepted",83193,,"Hydrochorea marginata (Benth.) Barneby & J.W.Grimes","ESPECIE","(Benth.) Barneby & J.W.Grimes","NOME_ACEITO","NOME_CORRETO","Hydrochorea marginata","NOME_ACEITO",
"Fabaceae","Hydrochorea pedicellaris",1,1,,,3291980,"Species","Accepted","Fabaceae","Hydrochorea pedicellaris","(DC.) M.V.B.Soares, Iganci & M.P.Morim",3291980,"Y","Hydrochorea pedicellaris",,,,"Accepted",630683,,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim","ESPECIE","(DC.) M.V.B.Soares, Iganci & M.P.Morim","NOME_ACEITO",,"Hydrochorea pedicellaris","NOME_ACEITO",
"Fabaceae","Hydrochorea uaupensis",1,1,,,3292024,"Species","Accepted","Fabaceae","Hydrochorea uaupensis","M.P.Morim, Iganci & E.J.M.Koenen",3292024,"Y","Hydrochorea uaupensis",,,,"Accepted",625138,,"Hydrochorea uaupensis M.P. Morim, Iganci & E.J.M. Koenen","ESPECIE","M.P. Morim, Iganci & E.J.M. Koenen","NOME_ACEITO","NOME_CORRETO","Hydrochorea uaupensis","NOME_ACEITO",
"Fabaceae","Hymenaea aurea",1,,,1,2857030,"Species","Accepted","Fabaceae","Hymenaea aurea","Y.T.Lee & Langenh.",2857030,"Y","Hymenaea aurea",,,,"Accepted",83196,,"Hymenaea aurea Y.T.Lee & Langenh.","ESPECIE","Y.T.Lee & Langenh.","NOME_ACEITO","NOME_CORRETO","Hymenaea aurea","NOME_ACEITO",
"Fabaceae","Hymenaea courbaril",2,1,,1,2857037,"Species","Accepted","Fabaceae","Hymenaea courbaril","L.",2857037,"Y","Hymenaea courbaril",,,,"Accepted",22972,,"Hymenaea courbaril L.","ESPECIE","L.","NOME_ACEITO","NOME_CORRETO","Hymenaea courbaril","NOME_ACEITO",
"Fabaceae","Hymenaea eriogyne",1,,,1,2857045,"Species","Accepted","Fabaceae","Hymenaea eriogyne","Benth.",2857045,"Y","Hymenaea eriogyne",,,,"Accepted",28134,,"Hymenaea eriogyne Benth.","ESPECIE","Benth.","NOME_ACEITO","NOME_CORRETO","Hymenaea eriogyne","NOME_ACEITO",
"Fabaceae","Hymenaea erythrocarpa",1,1,,,3235904,"Species","Accepted","Fabaceae","Hymenaea erythrocarpa","R.B.Pinto, Mansano & A.M.G.Azevedo",3235904,"Y","Hymenaea erythrocarpa",,,,"Accepted",611395,,"Hymenaea erythrocarpa R.B Pinto, Mansano & A.M.G. Azevedo","ESPECIE","R.B Pinto, Mansano & A.M.G. Azevedo","NOME_ACEITO","NOME_CORRETO","Hymenaea erythrocarpa","NOME_ACEITO",
"Fabaceae","Hymenaea intermedia",2,1,,1,2857050,"Species","Accepted","Fabaceae","Hymenaea intermedia","Ducke",2857050,"Y","Hymenaea intermedia",,,,"Accepted",22973,,"Hymenaea intermedia Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Hymenaea intermedia","NOME_ACEITO",
"Fabaceae","Hymenaea jeaniana",2,1,,1,3244245,"Species","Accepted","Fabaceae","Hymenaea jeaniana","R.B.Pinto, Mansano & A.M.G.Azevedo",3244245,"Y","Hymenaea jeaniana",,,,"Accepted",611394,,"Hymenaea jeaniana R.B. Pinto, Mansano & A.M.G. Azevedo","ESPECIE","R.B. Pinto, Mansano & A.M.G. Azevedo","NOME_ACEITO","NOME_CORRETO","Hymenaea jeaniana","NOME_ACEITO",
"Fabaceae","Hymenaea martiana",1,,,1,2857055,"Species","Accepted","Fabaceae","Hymenaea martiana","(Hayne) Hayne",2857055,"Y","Hymenaea martiana",,,,"Accepted",83203,,"Hymenaea martiana Hayne","ESPECIE","Hayne","NOME_ACEITO","NOME_CORRETO","Hymenaea martiana","NOME_ACEITO",
"Fabaceae","Hymenaea oblongifolia",2,1,,1,2857058,"Species","Accepted","Fabaceae","Hymenaea oblongifolia","Huber",2857058,"Y","Hymenaea oblongifolia",,,,"Accepted",22974,,"Hymenaea oblongifolia Huber","ESPECIE","Huber","NOME_ACEITO","NOME_CORRETO","Hymenaea oblongifolia","NOME_ACEITO",
"Fabaceae","Hymenaea parvifolia",2,1,,1,2857065,"Species","Accepted","Fabaceae","Hymenaea parvifolia","Huber",2857065,"Y","Hymenaea parvifolia",,,,"Accepted",22976,,"Hymenaea parvifolia Huber","ESPECIE","Huber","NOME_ACEITO","NOME_CORRETO","Hymenaea parvifolia","NOME_ACEITO","VU"
"Fabaceae","Hymenaea reticulata",2,1,,1,2857068,"Species","Accepted","Fabaceae","Hymenaea reticulata","Ducke",2857068,"Y","Hymenaea reticulata",,,,"Accepted",78712,,"Hymenaea reticulata Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Hymenaea reticulata","NOME_ACEITO",
"Fabaceae","Hymenaea stigonocarpa",1,,,1,2857077,"Species","Accepted","Fabaceae","Hymenaea stigonocarpa","Mart. ex Hayne",2857077,"Y","Hymenaea stigonocarpa",,,,"Accepted",83206,,"Hymenaea stigonocarpa Mart. ex Hayne","ESPECIE","Mart. ex Hayne","NOME_ACEITO","NOME_CORRETO","Hymenaea stigonocarpa","NOME_ACEITO",
"Fabaceae","Hymenolobium elatum",1,,,1,2857253,"Species","Accepted","Fabaceae","Hymenolobium excelsum","Ducke",2857253,"Y","Hymenolobium elatum","Synonym","2857252","Ducke","Updated",79080,,"Hymenolobium excelsum Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Hymenolobium excelsum","Updated","VU"
"Fabaceae","Hymenolobium excelsum",2,1,,1,2857253,"Species","Accepted","Fabaceae","Hymenolobium excelsum","Ducke",2857253,"Y","Hymenolobium excelsum",,,,"Accepted",79080,,"Hymenolobium excelsum Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Hymenolobium excelsum","NOME_ACEITO","VU"
"Fabaceae","Hymenolobium flavum",2,1,,1,2857254,"Species","Accepted","Fabaceae","Hymenolobium flavum","Kleinhoonte",2857254,"Y","Hymenolobium flavum",,,,"Accepted",83209,,"Hymenolobium flavum Kleinhoonte","ESPECIE","Kleinhoonte","NOME_ACEITO","NOME_CORRETO","Hymenolobium flavum","NOME_ACEITO",
