"traitID","unitOfMeasure","methodsID","value","family","species","sourceID","initialYearSampling","initialMonthSampling","initialDaySampling","finalYearSampling","finalMonthSampling","finalDaySampling","seasons","weatherAnomaly","lifeStage","country","stateProvince","municipality","localidade","decimalLatitude","decimalLongitude","altitude","typeVegatation","notes"
"Dh","","","32.9","Fabaceae","Chamaecrista xinguensis","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","","14.5","Rubiaceae","Coussarea albescens","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","","26.4","Humiriaceae","Endopleura uchi","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:2"
"Dh","","","26.5","Vochysiaceae","Erisma unsinatum","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","",,"Sapotaceae","Manilkara huberi","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","","258","Lauraceae","Mezilaurus itauba","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:2"
"Dh","","","18.1","Melastomataceae","Miconia lepidota","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","",,"Olacaceae","Minquartia guianensis","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:NA"
"Dh","","","23.3","Burseraceae","Protium apiculatum","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:3"
"Dh","","","12.5","Violaceae","Rinourea passourea","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:5"
"Dh","","",,"Fabaceae","Tachigali chrysophylla","Barros et all 2019",2015,"12","","","","","dry","","adult","BRAZIL","Pará","Santarém","Tapajós National Forest (K67 site), near Santarém, higher seasonality forest (HSF)",-2.85,-54.966667,"","high seasonal forest","mean, n:2"
"RD","","","0.01","Caryocaraceae","Caryocar glabrum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"RD","","","0.14","Fabaceae","Dypterix odorata","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"RD","","","1.77","Lecitidaceae","Eschweilera coriaceae","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:4"
"RD","","","0.26","Lecitidaceae","Eschweilera cyathiformis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"RD","","","0.54","Lecitidaceae","Eschweilera sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"RD","","","3.02","Lecitidaceae","Eschweilera wachenheimii","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"RD","","","1.2","Celastraceae","Goupia glabra","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","0.09","Lecitidaceae","Gustavia elliptica","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","0.76","Lecitidaceae","Lecyths prancei","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","0.24","Moraceae","Maquira sclerophylla","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","1.21","Olacaceae","Minquartia guianensis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"RD","","","0.16","Lauraceae","Ocotea sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"RD","","","1.05","Sapotaceae","Pouteria anomala","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","0.38","Sapotaceae","Pouteria erythrochrysa","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"RD","","","0.64","Burseraceae","Protium hebetatum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","1.37","Bombacaceae","Scleronema micranthum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"RD","","","0.85","Fabaceae","Zygia racemosa","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-1.78","Caryocaraceae","Caryocar glabrum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ50","","","-4.47","Fabaceae","Dypterix odorata","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ50","","","-1.57","Lecitidaceae","Eschweilera coriaceae","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:4"
"Ψ50","","","-3.05","Lecitidaceae","Eschweilera cyathiformis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ50","","","-2.47","Lecitidaceae","Eschweilera sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ50","","","-2.19","Lecitidaceae","Eschweilera wachenheimii","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ50","","","-2.2","Celastraceae","Goupia glabra","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-2.75","Lecitidaceae","Gustavia elliptica","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-1.8","Lecitidaceae","Lecyths prancei","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-2.21","Moraceae","Maquira sclerophylla","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-2.16","Olacaceae","Minquartia guianensis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ50","","","-1.84","Lauraceae","Ocotea sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ50","","","-1.01","Sapotaceae","Pouteria anomala","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-3.92","Sapotaceae","Pouteria erythrochrysa","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ50","","","-1.49","Burseraceae","Protium hebetatum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-1.77","Bombacaceae","Scleronema micranthum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ50","","","-3.02","Fabaceae","Zygia racemosa","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-3.1","Caryocaraceae","Caryocar glabrum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ88","","","-6.22","Fabaceae","Dypterix odorata","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ88","","","-1.59","Lecitidaceae","Eschweilera coriaceae","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:4"
"Ψ88","","","-4.74","Lecitidaceae","Eschweilera cyathiformis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ88","","","-6.2","Lecitidaceae","Eschweilera sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ88","","","-2.86","Lecitidaceae","Eschweilera wachenheimii","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ88","","","-3.8","Celastraceae","Goupia glabra","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-6.64","Lecitidaceae","Gustavia elliptica","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-2.13","Lecitidaceae","Lecyths prancei","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-3.82","Moraceae","Maquira sclerophylla","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-4.56","Olacaceae","Minquartia guianensis","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ88","","","-3.6","Lauraceae","Ocotea sp.","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:2"
"Ψ88","","","-1.47","Sapotaceae","Pouteria anomala","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-6.96","Sapotaceae","Pouteria erythrochrysa","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:1"
"Ψ88","","","-3.52","Burseraceae","Protium hebetatum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
"Ψ88","","","-1.97","Bombacaceae","Scleronema micranthum","Barros et all 2019",2015,"10","","","","","dry","","adult","BRAZIL","Amazonas","Manaus","Cuieras Biological Reserve (K34 site), near Manaus,  low seasonality forest (LSF)",-2.85,-54.966667,"","low seasonal forest","mean, n:3"
